id,appid,genre
24872,880470,"Indie, Simulation, Sports, Strategy"
24873,880490,"Indie, RPG"
24874,880510,"Adventure, Casual, RPG, Strategy"
24875,880550,"Casual, Indie"
24876,880560,"Adventure, Indie"
24877,880570,"Casual, Indie"
24878,880590,Indie
24879,880600,"Action, Indie"
24880,880610,"Action, Casual, Indie"
24881,880620,"Action, Adventure, Indie, RPG"
24882,880720,"Action, Adventure, Indie"
24883,880750,"Indie, Strategy"
24884,880770,"Action, Adventure, Indie, RPG, Strategy, Early Access"
24885,880780,"Casual, Indie, Simulation"
24886,880830,"Adventure, Casual, Indie, Strategy"
24887,880840,"Action, Indie"
24888,880850,"Action, Casual, Free to Play, Massively Multiplayer"
24889,880860,"Action, Indie"
24890,880890,"Action, Indie"
24891,880940,"Action, Casual, Indie"
24892,880950,Adventure
24893,880990,"Action, Adventure, Indie"
24894,881050,Simulation
24895,881060,"Action, Adventure, Casual, Indie"
24896,881080,"Action, Adventure, Casual, Racing"
24897,881110,"Casual, Indie"
24898,881130,"Indie, Racing, Simulation, Early Access"
24899,881150,"Action, Indie"
24900,881170,"Action, Indie"
24901,881190,"Action, Indie"
24902,881230,"Casual, Indie, Racing"
24903,881250,"Casual, Indie, Racing, Simulation"
24904,881260,"Action, Casual, Indie"
24905,881300,"Adventure, Casual, Indie, Early Access"
24906,881320,Adventure
24907,881390,Utilities
24908,881490,RPG
24909,881500,Simulation
24910,881510,Action
24911,881520,"Indie, Strategy, Early Access"
24912,881560,"Adventure, Casual, Simulation"
24913,881610,"Casual, Indie, Strategy"
24914,881620,Casual
24915,881680,Utilities
24916,881690,"Action, Indie"
24917,881730,"Casual, Indie, Simulation"
24918,881750,"Action, Adventure, Indie"
24919,881820,"Indie, Strategy, Early Access"
24920,881880,"Action, Adventure, Indie, RPG"
24921,881910,"Action, Indie, Massively Multiplayer, RPG, Early Access"
24922,881920,"Indie, Simulation"
24923,881930,"Adventure, Casual, Indie, Simulation, Sports, Strategy"
24924,881970,"Casual, Indie"
24925,881980,"Casual, Indie, Simulation, Early Access"
24926,882020,"Racing, Simulation, Sports"
24927,882030,Utilities
24928,882040,"Violent, Gore, Adventure, Indie"
24929,882070,"Adventure, Casual, Indie"
24930,882080,"Action, Indie"
24931,882110,"Adventure, Free to Play"
24932,882140,"Simulation, Early Access"
24933,882200,"Adventure, Casual, Indie"
24934,882210,"Casual, Strategy"
24935,882220,"Action, Free to Play, Indie"
24936,882230,Casual
24937,882260,"Adventure, Casual, Indie"
24938,882280,"Casual, Free to Play, Indie, Massively Multiplayer, Racing, Sports, Early Access"
24939,882290,"Indie, Simulation"
24940,882310,"Casual, Indie"
24941,882330,"Casual, Indie"
24942,882360,"Adventure, Casual, Indie, Simulation"
24943,882370,"Adventure, Casual, Indie"
24944,882390,"Action, Adventure, Indie"
24945,882410,"Adventure, Free to Play, Indie, RPG, Strategy"
24946,882460,"Violent, Action, Casual, Indie, Strategy, Early Access"
24947,882520,"Casual, Indie, Strategy"
24948,882530,"Casual, Indie"
24949,882560,"Adventure, Indie, Simulation"
24950,882600,"Indie, Strategy"
24951,882620,"Action, Adventure, Casual, Indie, Early Access"
24952,882630,"Casual, Indie"
24953,882640,"Adventure, Casual, Indie"
24954,882670,"Casual, Indie, RPG, Simulation, Strategy"
24955,882700,Indie
24956,882710,"Action, Adventure, Casual, Indie"
24957,882750,"Action, Indie"
24958,882790,RPG
24959,882900,"Casual, Indie, Simulation"
24960,882910,"Action, Adventure, Massively Multiplayer, Simulation"
24961,882940,"Adventure, RPG, Simulation"
24962,882960,"Indie, Strategy"
24963,882990,"Violent, Gore, Action, Indie"
24964,883000,"Action, Adventure, Simulation"
24965,883010,"Casual, Indie, Strategy"
24966,883020,"Action, Indie"
24967,883070,"Action, Adventure, Indie"
24968,883100,"Action, Indie"
24969,883130,"Indie, Simulation, Sports"
24970,883140,"Audio Production, Video Production"
24971,883170,"Action, Early Access"
24972,883190,"Action, Adventure, Indie"
24973,883220,"Casual, Indie, Simulation"
24974,883270,"Indie, RPG, Strategy"
24975,883280,"Action, Indie"
24976,883290,"Education, Utilities, Video Production"
24977,883300,"Casual, Indie, Simulation"
24978,883330,"Action, Adventure"
24979,883370,"Adventure, Early Access"
24980,883390,"Adventure, Casual, Indie"
24981,883560,"Action, Adventure, Indie"
24982,883620,"Casual, Indie"
24983,883630,"Adventure, Casual, Indie, RPG, Strategy"
24984,883670,"Action, Adventure, Casual, Indie, Simulation"
24985,883710,Action
24986,883780,"Casual, Indie, Strategy, Early Access"
24987,883790,"Action, Adventure, Casual, Indie, RPG, Simulation"
24988,883810,"Action, Adventure, Indie, RPG, Early Access"
24989,883830,Casual
24990,883860,"Casual, Free to Play, Indie, RPG, Simulation"
24991,883870,"Casual, Indie"
24992,883900,"Action, Indie"
24993,883930,"Indie, Strategy, Early Access"
24994,883960,"Adventure, Indie"
24995,883970,"Casual, Simulation, Strategy, Early Access"
24996,884050,"Adventure, Casual, Indie, RPG, Strategy"
24997,884080,"Action, Adventure, Casual, Indie"
24998,884090,"Action, Adventure, Casual, Free to Play, Indie, RPG, Strategy"
24999,884160,"Action, Indie"
25000,884200,"Action, Adventure, Casual, Indie"
25001,884210,"Casual, Indie"
25002,884230,"Adventure, Casual, Indie, RPG"
25003,884250,Casual
25004,884260,"Action, Casual, Indie"
25005,884270,"Adventure, Casual, Indie, Simulation, Sports, Strategy"
25006,884290,"Casual, Indie"
25007,884350,"Action, Free to Play, Indie, RPG, Early Access"
25008,884370,"Action, Adventure, Casual, Indie, Strategy, Early Access"
25009,884390,"Casual, Indie, Strategy"
25010,884400,"Adventure, Indie, RPG"
25011,884410,"Adventure, Indie, RPG"
25012,884420,"Adventure, Indie, RPG"
25013,884430,"Adventure, Indie, RPG"
25014,884440,"Casual, Indie, Strategy"
25015,884460,Education
25016,884470,"Action, Casual, Indie"
25017,884500,"Adventure, Casual, Indie, Simulation, Strategy"
25018,884530,"Adventure, Casual, Indie, Simulation, Strategy"
25019,884550,"Violent, Gore, Action, Free to Play, Indie, Early Access"
25020,884590,"Adventure, Casual, Indie, Racing, Simulation, Sports"
25021,884640,"Strategy, Early Access"
25022,884660,"Action, Free to Play, Massively Multiplayer, Early Access"
25023,884770,"Casual, Indie"
25024,884800,"Action, Casual, Indie"
25025,884830,"Simulation, Sports"
25026,884880,"Action, Adventure, Indie, Massively Multiplayer, Early Access"
25027,884900,"Casual, Indie"
25028,884930,"Action, Casual, Indie"
25029,884960,Strategy
25030,884990,"Action, Adventure, Indie, Early Access"
25031,885000,"Action, Casual, Indie, Early Access"
25032,885030,"Adventure, Indie"
25033,885090,"Indie, Strategy, Early Access"
25034,885100,"Indie, Strategy, Early Access"
25035,885110,"Indie, Strategy, Early Access"
25036,885120,"Adventure, Indie, RPG"
25037,885140,"Adventure, Casual, Indie"
25038,885150,Action
25039,885170,"Casual, Indie"
25040,885180,"Adventure, Indie"
25041,885190,"Casual, Free to Play, Indie"
25042,885220,"Action, Adventure, Casual, Indie"
25043,885240,"Casual, Indie"
25044,885290,"Action, Casual, Indie, Racing"
25045,885310,"Casual, Indie, Massively Multiplayer, Strategy"
25046,885320,"Indie, Strategy, Early Access"
25047,885380,Simulation
25048,885390,"Adventure, Indie"
25049,885440,"Animation & Modeling, Design & Illustration, Photo Editing, Video Production, Early Access"
25050,885470,Indie
25051,885480,"Indie, Strategy"
25052,885570,"Action, Indie, Simulation, Early Access"
25053,885590,Indie
25054,885600,"Casual, Indie, Early Access"
25055,885630,"Action, Adventure, Indie"
25056,885640,"Free to Play, Indie, Simulation"
25057,885650,Casual
25058,885690,"Adventure, Indie, Early Access"
25059,885730,"Action, Free to Play, Indie, Strategy, Early Access"
25060,885780,"Indie, RPG"
25061,885790,"Action, Adventure, Indie, RPG, Strategy"
25062,885810,"Adventure, Casual, Indie, RPG"
25063,885890,"Action, Adventure, Indie, RPG"
25064,885950,"Action, Casual, Indie, Massively Multiplayer, Simulation, Early Access"
25065,886010,"Action, Adventure, Casual, Indie"
25066,886020,"Casual, Indie"
25067,886040,"Casual, Indie, Strategy"
25068,886070,"Casual, Indie"
25069,886110,"Action, Casual, Indie, Strategy"
25070,886120,"Action, Casual, Indie, Early Access"
25071,886180,"Adventure, Indie, RPG"
25072,886200,"Action, Indie, Early Access"
25073,886230,Strategy
25074,886250,"Casual, Free to Play, Strategy, Early Access"
25075,886270,"Adventure, Indie"
25076,886290,"Action, Casual, Indie, Racing, Simulation"
25077,886300,"Action, Indie, Early Access"
25078,886310,"Action, Casual, Indie, Strategy, Early Access"
25079,886330,"Casual, Indie, Simulation, Strategy"
25080,886350,Indie
25081,886360,Casual
25082,886370,"Action, Adventure, Indie, Strategy"
25083,886380,"Casual, Indie"
25084,886390,"Adventure, Indie"
25085,886420,"Violent, Action, Casual, Indie, Simulation"
25086,886450,Casual
25087,886460,"Action, Casual, Free to Play, Indie"
25088,886470,"Casual, Indie"
25089,886490,"Action, Casual, Indie"
25090,886520,"Massively Multiplayer, Early Access"
25091,886580,"Action, Casual, Indie, Racing, Sports"
25092,886590,"Casual, Indie"
25093,886600,"Action, Indie, Strategy"
25094,886610,"Violent, Gore, Action, Adventure, Casual, Indie"
25095,886630,"Action, Adventure, Casual, Indie, Simulation"
25096,886670,"Action, Casual, Indie, Sports"
25097,886730,Adventure
25098,886780,"Action, Adventure, Casual, Indie, Simulation, Sports"
25099,886820,RPG
25100,886830,"Action, Adventure, Casual, Indie, Racing, Simulation, Sports"
25101,886900,"Simulation, Early Access"
25102,886950,"Action, Adventure, Casual, Simulation"
25103,886960,"Action, Adventure, Indie, RPG"
25104,886970,"Gore, Action, Adventure, Indie"
25105,887040,"Action, Adventure, Casual, Indie, Simulation"
25106,887060,"Action, Adventure"
25107,887160,"Adventure, Indie"
25108,887170,"Action, Indie, Early Access"
25109,887240,"Design & Illustration, Photo Editing, Video Production"
25110,887280,"Action, Casual, Indie"
25111,887300,RPG
25112,887340,"Action, Adventure, Casual, Indie"
25113,887370,"Action, Indie, RPG, Strategy"
25114,887400,"Action, Adventure, Indie"
25115,887440,"Action, Adventure, Indie, Early Access"
25116,887510,Action
25117,887520,Action
25118,887530,"Adventure, Indie, RPG"
25119,887550,Indie
25120,887590,"Action, Casual, Indie"
25121,887630,"Adventure, Casual, Indie, Simulation, Sports"
25122,887660,"Casual, Indie, Strategy"
25123,887710,"Action, Adventure, Casual, Indie"
25124,887730,"Action, Casual, Indie, Strategy, Early Access"
25125,887740,"Casual, Free to Play, Indie, RPG, Simulation, Strategy"
25126,887750,"Casual, Indie"
25127,887800,"Indie, Simulation, Sports"
25128,887820,"Action, Adventure, Indie"
25129,887850,"Adventure, Casual, Indie"
25130,887870,"Casual, Racing"
25131,887880,"Casual, Indie"
25132,887890,"Casual, Indie, Strategy"
25133,887900,"Action, Casual, Indie"
25134,887930,"Adventure, Casual"
25135,887950,"Adventure, Casual"
25136,887960,"Adventure, Casual"
25137,887970,"Action, Casual, Indie, Early Access"
25138,888010,"Adventure, Indie"
25139,888030,"Casual, Simulation"
25140,888040,Strategy
25141,888070,"Adventure, Free to Play, Indie, RPG"
25142,888090,"Casual, Free to Play, Indie"
25143,888150,Action
25144,888220,"Casual, Indie, Simulation, Early Access"
25145,888250,"Violent, Simulation, Early Access"
25146,888260,"Action, Adventure, Casual, Indie, RPG"
25147,888310,"Adventure, Casual, Indie"
25148,888370,"Audio Production, Utilities"
25149,888380,"Action, Casual, Indie, Early Access"
25150,888400,"Violent, Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation, Strategy"
25151,888480,"Action, Casual, Indie"
25152,888540,"Action, Adventure, Indie"
25153,888560,Indie
25154,888570,"Action, Casual, Indie, Simulation, Strategy"
25155,888610,"Simulation, Strategy"
25156,888620,Indie
25157,888630,"Action, Adventure, Indie"
25158,888640,"Violent, Gore, Action, Adventure, Casual, Indie"
25159,888670,"Action, Casual, Free to Play, Indie"
25160,888690,"Action, Casual, Indie"
25161,888710,"Casual, Indie, Simulation"
25162,888740,"Violent, Action, Indie, Simulation"
25163,888750,"Casual, Indie"
25164,888760,"Action, Adventure, Indie"
25165,888790,"Adventure, Casual, Simulation"
25166,888800,Free to Play
25167,888810,"Action, Adventure, Indie, Early Access"
25168,888900,"Action, Adventure, Casual, Indie, Strategy"
25169,888910,"Adventure, Indie, RPG, Strategy"
25170,888970,"Action, Casual, Indie, Massively Multiplayer, Racing"
25171,888990,"Action, Adventure, Casual, Indie"
25172,889030,"Casual, Indie"
25173,889040,"Racing, Simulation"
25174,889060,"Casual, Indie, RPG"
25175,889080,"RPG, Strategy"
25176,889100,"Action, Indie"
25177,889150,"Casual, Indie, Early Access"
25178,889170,"Action, Indie"
25179,889210,Violent
25180,889220,"Casual, Free to Play, Indie"
25181,889240,Simulation
25182,889260,"Indie, Early Access"
25183,889290,Adventure
25184,889320,"Casual, Indie, Early Access"
25185,889400,"Action, Indie, Early Access"
25186,889450,"Action, Casual, Indie"
25187,889460,"Action, Indie, Massively Multiplayer, RPG"
25188,889470,"Indie, Simulation"
25189,889480,"Adventure, Indie"
25190,889510,Action
25191,889520,"Indie, RPG, Strategy"
25192,889530,"Action, Indie"
25193,889600,RPG
25194,889680,"Nudity, Indie"
25195,889720,"Indie, Simulation, Strategy"
25196,889730,"Casual, Free to Play, Indie, Massively Multiplayer, RPG, Strategy"
25197,889740,"Free to Play, Indie, RPG"
25198,889760,RPG
25199,889770,"Action, Indie"
25200,889790,"Action, Indie"
25201,889850,"Action, Casual, Indie"
25202,889970,"Casual, Simulation"
25203,889990,"Casual, Indie"
25204,890070,"Adventure, Free to Play"
25205,890110,"Action, Free to Play, Indie, Early Access"
25206,890130,"Indie, Strategy, Early Access"
25207,890180,"Casual, Indie"
25208,890210,"Casual, Indie"
25209,890220,"Casual, Indie, Strategy"
25210,890280,"Adventure, Indie"
25211,890300,"Adventure, Free to Play, Indie"
25212,890310,"Action, Indie, Early Access"
25213,890340,"Adventure, Indie, Simulation"
25214,890400,"Adventure, Free to Play, Massively Multiplayer, RPG, Strategy"
25215,890470,RPG
25216,890500,"Casual, Indie, Simulation"
25217,890570,"Action, Adventure, Indie, RPG, Strategy, Early Access"
25218,890590,"Casual, Indie"
25219,890630,"Action, Adventure, Indie"
25220,890640,"Action, Casual, Indie"
25221,890680,"Action, Adventure, Indie, RPG"
25222,890710,"Casual, Indie"
25223,890740,"Adventure, Casual, Indie, RPG"
25224,890750,"Adventure, Simulation"
25225,890780,"Action, Adventure, Indie, Simulation, Strategy"
25226,890800,"Adventure, Simulation, Sports"
25227,890820,"Action, Free to Play, Massively Multiplayer, RPG"
25228,890880,"Violent, Action, Adventure, Indie"
25229,890900,"Action, Indie, Simulation, Sports"
25230,890910,"Adventure, Indie, Simulation"
25231,890920,"Adventure, Casual, Free to Play, Indie, Strategy"
25232,890930,"Action, Casual, Free to Play, Indie"
25233,890940,RPG
25234,890970,Indie
25235,891050,"Action, Indie, Early Access"
25236,891090,"Action, Adventure, Casual, Indie, Massively Multiplayer, Early Access"
25237,891100,Indie
25238,891110,"Gore, Action, Indie"
25239,891120,"Casual, Indie"
25240,891130,"Action, Casual, Free to Play, Indie"
25241,891150,"Action, Adventure, Indie"
25242,891180,Action
25243,891190,"Action, Casual, Indie"
25244,891200,"Action, Casual"
25245,891220,"Action, Free to Play, Indie, Early Access"
25246,891270,"Indie, Simulation, Sports"
25247,891310,"Casual, Indie, Simulation"
25248,891320,Casual
25249,891330,"Indie, Racing"
25250,891340,"Action, Casual, Indie"
25251,891350,"Action, Adventure, Casual, Indie"
25252,891380,"Action, Adventure, Casual, Indie, Simulation, Strategy"
25253,891420,"Animation & Modeling, Design & Illustration, Education, Utilities, Early Access"
25254,891430,"Action, Indie, Early Access"
25255,891470,"Casual, Indie, Strategy"
25256,891510,"Casual, Indie"
25257,891570,"Casual, Indie"
25258,891580,"Casual, Indie"
25259,891590,"Casual, Indie"
25260,891600,"Casual, Indie"
25261,891610,"Casual, Indie"
25262,891620,"Casual, Indie"
25263,891640,"Casual, Indie"
25264,891650,"Casual, Indie"
25265,891670,"Casual, Indie"
25266,891700,Casual
25267,891710,Casual
25268,891720,Casual
25269,891790,Action
25270,891850,"Adventure, Indie, RPG, Simulation, Early Access"
25271,891860,"Casual, Free to Play, Indie"
25272,891870,"Casual, Simulation"
25273,891890,"Action, Casual, Indie, Racing, Simulation, Sports"
25274,891920,"Casual, Indie"
25275,891950,"Free to Play, Indie, Strategy"
25276,891960,"Casual, Free to Play, Simulation"
25277,892020,"Action, Adventure, Casual, Indie"
25278,892030,"Audio Production, Design & Illustration, Utilities, Video Production, Web Publishing"
25279,892040,"Audio Production, Utilities, Video Production"
25280,892050,"Design & Illustration, Photo Editing, Utilities"
25281,892130,"Adventure, Casual, Indie, Massively Multiplayer, Simulation"
25282,892170,"Free to Play, Simulation, Animation & Modeling, Design & Illustration, Game Development"
25283,892180,"Action, Casual, Indie, Simulation"
25284,892210,Action
25285,892380,"Indie, Simulation, Early Access"
25286,892420,"Casual, Indie, RPG, Simulation"
25287,892440,Strategy
25288,892470,"Casual, Indie, Strategy"
25289,892490,"Action, Casual, Indie"
25290,892510,"Action, Adventure, Casual, Free to Play, Early Access"
25291,892550,"Adventure, Casual, Indie"
